sequence,song,artist,artist_slug,album,time,notes
1,$20.00,Boygenius,boygenius,The Record,03:20,It’s twenty bucks
2,BREAK
3,Lucky One,Cake Like,cake-like,"Goodbye, So What",02:33,"Originally “Cake"""
4,Northern Town,Circa Waves,circa-waves,Never Going Under,03:48,Slick in the rain
5,Losing Steam,Salami Rose Joe Louis,salami-rose-joe-louis,Akousmatikous,02:34,Algorithmic chord choices
6,Santos And Ken,The Stepkids,stepkids,The Stepkids,03:34,Stretched and funked
7,BREAK
8,take it back (feat. Beck),JAWNY,jawny,"It’s Never Fair, Always True",02:26,Loving it big and dumb
9,Can't Tame Me,The Revox,revox,You Treat Me so Bad,02:02,"Lots of smoke, plenty of flames"
10,The City,The Dismemberment Plan,dismemberment-plan,,04:27,A fractured lullaby
11,Pueblo Fantasma,Desorden Público,desorden-publico,Spare Shells: Tribute to The Specials,04:18,So appropriate
12,BREAK
13,Mess Around,Wargirl,wargirl,Wargirl,03:28,Old fashioned
14,Quincy,Single Mothers,single-mothers,Roy,02:09,Meet me at the roller disco
15,Goin' Down,The Monkees,monkees,Monkeemania - The Very Best of the Monkees,03:59,800 lb. groove
16,Initiative,The Murlocs,murlocs,Calm Ya Farm,03:11,Ready to get going
17,BREAK
18,Labios Sellados,Me Dicen Jos,me-dicen-jos,Monchis,02:50,An intimate setting
19,Creep,Worriers,worriers,Warm Blanket,02:18,Stressing for sure
20,Bixo,Manu Chao,manu-chao,Próxima Estación: Esperanza,01:52,Yearning for home
21,New To Me,The Lemon Twigs,lemon-twigs,Everything Harmony,03:59,The new mellow
22,BREAK
23,"We Want, We Would Appreciate",Lord High Fixers,lord-high-fixers,Is Your Club A Secret Weapon?,02:16,"It's working, I believe"
