sequence,song,artist,artist_slug,album,time,notes
1,Shame Reactions,Pom Pom Squad,pom-pom-squad,Death of a Cheerleader,01:33,Lethal velocity
2,Back of My Hand,Bachelor,bachelor,Doomin' Sun,03:30,Your biggest fan
3,"Where's Your Patience, Dear?",Matt Suggs,matt-suggs,Old Enough to Know Better,02:29,From Butterglory
4,BREAK
5,Writing a Letter,Josh Caterer,josh-caterer,The Hideout Sessions,04:25,Reworking the classics
6,Kansas (Remembers Me Now),Orville Peck,orville-peck,Pony,03:36,For the Slim Whitman fans
7,Newsletter - Gal Costa,TLO,tlo,,,
8,Mayday,Thingy,thingy,To the Innocent,02:46,Weaving through traffic
9,Baba Boom,The Jamaicans,jamaicans,Plebs Original Soundtrack,03:20,An original vibration
10,BREAK
11,Fear,Sault,sault,Nine,03:31,On the backbeat
12,Love Intervene,Lou Barlow,lou-barlow,Reason to Live,03:21,Almost smiling
13,The Bank and Trust,The Elected,elected,"Sun, Sun, Sun",03:16,Stuck in this American town
14,Ask For Help,Kings of Convenience,kings-of-convenience,Peace Or Love,04:07,Always good advice
15,BREAK
16,Spiral,Schneider TM,schneider-tm,The 8 Of Space,04:22,Undulating threats
17,Now That's What I Call Freewave,Of Montreal,of-montreal,"I Feel Safe With You, Trash",02:43,Time traveling can be hazardous
18,Pretty Boys,Paul McCartney + Khruangbin,paul-mccartney-khruangbin,McCartney III Imagined,05:49,Unexpected complements
19,Bucky Done Gone,M.I.A.,m-i-a,Arular,03:46,"Quieten down, I need to make a sound"
20,BREAK
21,Charlie's Lips,The Molochs,molochs,America's Velvet Glory,03:38,Sounds like a nice guy
22,Dead Or Alive,The Hoosegow,hoosegow,,03:02,Spangled blues
23,Jackson,Cymbals Eat Guitars,cymbals-eat-guitars,Lose,06:14,Cinematic scope
24,BREAK
25,You Aint Havin Fun Till You're Dialling 911,Atomic 7,atomic-7,,02:00,True words
26,Wedding Song,Boom Pam,boom-pam,Boom Pam,02:56,It was a wild reception
27,Jalale,Mexican Institute of Sound,mexican-institute-of-sound,Soy Sauce,02:57,Flushin’
28,BREAK
29,The Wreck of The Triple One,The Gravel Pit,gravel-pit,Serpent Umbrella,03:32,Smart pops
30,We Want The Airwaves,Ramones,ramones,Ramones Mania,03:22,Give them it
31,Dirty Barnyard,TLO,tlo,,,
32,Hearsed + Rehearsed,Choo Choo La Rouge,choo-choo-la-rouge,Wall to Wall,02:39,Practice makes perfect
33,Up The Junction,Squeeze,squeeze,Cool for Cats,03:09,A perfect story
34,BREAK
35,Pelota (Cut a Rug Mix),Quantic,quantic,Mordechai Remixes,05:02,A suitable extension
36,Kung den knege,Pluxus,pluxus,European Onion,04:22,Return to the lunar module
37,2020 I Pray Thee,Brain Damage Meets Big Youth,brain-damage-meets-big-youth,Beyond The Blue,03:44,A jazzy sort of dub
38,BREAK
39,Black Lipstick,Audiobooks,audiobooks,Astro Tough,06:15,Very goth
