sequence,song,artist,artist_slug,album,time,notes
1,Merchandise,Sounds Of Swami,sounds-of-swami,Silence Is A Dangerous Sound: A Tribute To Fugazi,3:02,Originally from Fugazi
2,BREAK
3,Rigor Mortis Radio,The Hives,hives,The Death of Randy Fitzsimmons,2:29,Stiffer by the minute
4,C'Mon,Kitty In The Tree,kitty-in-tree,Hello Kitty,2:11,A lost classic
5,Go Ahead And Cry,Metric,metric,Formentera II,4:03,Feeling wistful
6,Waitress in the Sky (Ed Stasium Mix),The Replacements,replacements,Tim (Let It Bleed Edition),2:08,Hotten that coffee
7,BREAK
8,Largest Muscle,Cheekface,cheekface,Largest Muscle [SINGLE],3:13,Thump thump
9,Taxi After Taxi,Spencer Krug,spencer-krug,I Just Drew This Knife,4:07,Making yourself uncomfortable
10,Something to Hide,The Streets,streets,The Darker The Shadow The Brighter The Light,3:14,With a dubby feel
11,BREAK
12,Swiftly (The Right One),Creation Rebel,creation-rebel,Hostile Environment,4:17,But not too swiftly
13,Button Down Disco (Fila Brazilla Remix),Clinton,clinton,Luaka Bop Remix,4:38,Sampling ‘80s Eurovision
14,G-String,Los Amigos Invisibles,los-amigos-invisibles,Not So Commercial,3:08,Do not blink
15,Forever Song,Mosquitos,mosquitos,Mosquitos,2:30,Like warm rain
16,BREAK
17,Powers,Boygenius,boygenius,the rest,4:15,Insistent and Wrens-like
18,Greasy Spoon,AK Momo,ak-momo,Return To N.Y.,2:40,More coffee
19,New South Wales,The Royal Arctic Institute,royal-arctic-institute,From Catnap To Coma To Catharsis,3:03,Iced in
20,Psychos,Jenny Lewis,jenny-lewis,Joy'All,3:05,Sounding like Laurel Canyon
21,BREAK
22,LIFE ADMIN,Jeff Rosenstock,jeff-rosenstock,HELLMODE,2:43,A slice of life
23,Mambo Lola,Tupelo Chain Sex,tupelo-chain-sex,4!,3:59,Quite the tale
24,My Big Day,Bombay Bicycle Club,bombay-bicycle-club,My Big Day,2:48,Weezing along
25,Kim Cattrall,Speedy Ortiz,speedy-ortiz,Rabbit Rabbit,3:18,Another famous polka
26,BREAK
27,U Want It U Got It,Palehound,palehound,Eye On The Bat,2:28,Don’t look away
28,Obsessive Compulsive,Karate School Dropout,karate-school-dropout,Welcome to the Dojo,2:51,Can’t stop thinking
29,The Eyes Of The Night,The Starlight Mints,starlight-mints,Drowaton,2:51,For your spooky season
30,Cannonball (2023 Remaster),The Breeders,breeders,Last Splash (30th Anniversary Edition),3:33,The clicks will get you
31,Anytime You Call (feat. Lucius),Margo Price,margo-price,Strays II,3:48,A stately progression
32,BREAK
33,Unable,Snõõper,snooper,Super Snõõper,1:32,Chainsaw time
34,New Big Prinz,The Fall,fall,I Am Kurious Oranj,3:26,Check the record
35,Leather Pepper,Billiam,billiam,Corner Tactics,2:28,Me-me-me-me-wah-wah-wah-wah
36,You don't even know who I am,underscores,underscores,Wallsocket,4:04,Fragmented positivity
37,BREAK
38,Moliendo Cafe,Aldemaro Romero y Su Onda Nueva,aldemaro-romero-y-su-onda-nueva,Venezuela 70 - Volume 2: Cosmic Visions of a Latin American Earth - Venezuelan Experimental Rock in the 1970's & Beyond,2:18,Having a tropical time
39,Nobody Smokes Anymore,Robert Ellis,robert-ellis,Live at Stubb's,3:34,True that
40,Doin' It,Lionel Limiñana,lionel-liminana,The Ballad of Linda L. (OST),3:44,Are they?
41,Tanguedia (for Astor Piazzolla),Monks Of Doom,monks-of-doom,Forgery,2:46,Intricate clockwork
42,BREAK
43,Through the Mosaic,Tommy Guerrero,tommy-guerrero,Amber of Memory,4:18,Understated as always
44,Sweatshop,Brazilian Girls,brazilian-girls,Talk To La Bomb,4:36,Working hard
45,The Silver Cord,King Gizzard & The Lizard Wizard,king-gizzard-lizard-wizard,The Silver Cord,4:20,Tenuous and shimmering
46,BREAK
47,The Fish Needs A Bike,Snapped Ankles,snapped-ankles,Blurtations,5:02,Surrealism
48,Motorbike,Wooden Shjips,wooden-shjips,Dos,4:49,Heavy rolling
49,Oh Yeah,Can,can,Tago Mago (40th Anniversary Edition),7:23,Very affirmative
50,BREAK
51,Strawberry Jam,Fizz,fizz,The Secret To Life,4:36,All mixed together
52,Only Shallow,Japancakes,japancakes,Loveless,4:49,Woozing
53,Angel,Drop Nineteens,drop-nineteens,Delaware,5:22,Originally from Madonna
54,BREAK
55,Shameful Dread,Built To Spill,built-to-spill,Ultimate Alternative Wavers,8:29,Epic strangulation
