sequence,song,artist,artist_slug,album,time,notes
1,She Now,Bananagun,bananagun,The True Story of Bananagun,3:23,Naturally beguiling
2,Especially You,The Smugglers,smugglers,,1:58,Live and recriminatory
3,Dine N Dash,The Chats,chats,High Risk Behaviour,1:15,When eating is an adventure
4,Alcoholic,The Tah Dahs,tah-dahs,,2:38,Sounds like fun
5,BREAK
6,Teenage Dream (Looper Remix),IQU,iqu,Teenage Dream,3:58,A Japan / Scotland collaboration
7,Cora,The Mommyheads,mommyheads,,4:28,The always-intriguing Adam Elk
8,Song Seven,Swell,swell,41 Is 20,4:45,Hazy afternoon drive
9,Who Loves The Sun,The Velvet Underground,velvet-underground,,2:46,Who cares what it does?
10,BREAK
11,Greenheart Dub,Mad Professor,mad-professor,Ariwa 2019 Riddim & Dub Series,4:51,A gentle slumber
12,Bazar,Babylon Orchestra,babylon-orchestra,Babylon Orchestra,2:50,Extra beats galore
13,Dark Lady,DJ Food,dj-food,,4:07,What’s with that bass?
14,Nonphysical,Moon Hooch,moon-hooch,Life on Other Planets,4:32,The screaming wobbles
15,BREAK
16,They Don't Know,Matthew Sweet & Susanna Hoffs,matthew-sweet-susanna-hoffs,"Under the Covers, Volume 3",3:02,Missing Kirsty MacColl
17,La Vida Es Llena De Cables,Señor Coconut,senor-coconut,Around the World With Señor Coconut and His Orchestra,4:24,Alternate reality Kraftwerk
18,I Pushed You,The Woolly Bushmen,woolly-bushmen,In Shambles,3:01,Hottest thing outta Florida
19,Billboard 2,Perio,perio,Medium Crash (20th Year Anniversary Reissue),3:24,Truly Swedish
20,BREAK
21,Junkie Walk,Pretenders,pretenders,Hate For Sale,2:45,From someone who knows
22,Show Me (Switched On),Mikal Cronin,mikal-cronin,Switched-On Seeker,4:19,Enormously switched on
23,Diamonds On My Belly,Hafdis Huld,hafdis-huld,,2:51,Like some sort of Pokemon?
24,Break a Promise,Guv'ner,guv-ner,,3:22,Serious business
25,BREAK
26,Parted Ways,Heartless Bastards,heartless-bastards,,4:58,Queen city pawnk
27,Lonesome,Dr. Dog,dr-dog,,3:18,Very very lonesome
28,Bonin' In The Boneyard,Fishbone,fishbone,,4:44,For Angela
29,BREAK
30,Squeaky,Born Ruffians,born-ruffians,JUICE,4:37,Staggering time
31,Shoot For The Moon,Wolf & Moon,wolf-moon,Before It Gets Dark,3:07,Abstract shimmering sounds
32,Until Olympius Returns,The Mountain Goats,mountain-goats,Songs for Pierre Chuvin,2:13,All hail the mysterious gap
33,Mega Guillotine 2020,AJJ,ajj,,2:01,The device we need now
34,BREAK
35,She Gets Around,Starcrawler,starcrawler,Devour You,3:13,Quite ominous
36,96 Tears,Question Mark and The Mysterians,question-mark-mysterians,96 Tears,3:00,Your turn to suffer
37,Flat Foot Boogie,[dunkelbunt],dunkelbunt,Mountain Jumper,4:24,More electro swing
38,Glu,MOTOR,motor,Hyper Machine,6:09,Very motorik
39,BREAK
40,Soft Velvety 'Fer,MC Honky,mc-honky,I Am the Messiah,3:53,Are you there?
