sequence,song,artist,artist_slug,album,time,notes
1,Speeding Motorcycle,Yo La Tengo,yo-la-tengo,Fakebook,03:24,Originally from Daniel Johnston
2,BREAK
3,Arnold Layne,Robyn Hitchcock,robyn-hitchcock,The Man Downstairs: Demos & Rarities,03:18,Originally from Barrett-era Pink Floyd
4,I Like Bananas (Because They Have No Bones),The Soft Boys,soft-boys,"",02:52,Originally from the Hoosier Hot Shots
5,If You Were A Priest,Crocodiles,crocodiles,Shitty Times Volume 1,03:04,Originally from Robyn Hitchcock
6,BREAK
7,The KKK Took My Baby Away,Drive-By Truckers,drive-by-truckers,The New OK,02:31,Originally from the Ramones
8,Hombre Secreto (Secret Agent Man),The Plugz,plugz,Repo Man (Music From the Original Motion Picture Soundtrack),01:49,Originally from Johnny Rivers
9,Political Song for Michael Jackson to Sing,Superchunk,superchunk,Good Music to Avert The Collapse Of American Democracy,01:31,Originally from the Minutemen
10,BREAK
11,In Spite of Ourselves,Viagra Boys,viagra-boys,Welfare Jazz,05:03,Originally by John Prine and Iris DeMent
12,Nuclear War,The Barrence Whitfield Soul Savage Arkestra,barrence-whitfield-soul-savage-arkestra,Songs From the Sun Ra Cosmos,04:44,Originally from Sun Ra
13,Duke Of Earl,Frank Black,frank-black,"",02:42,Originally from Gene Chandler
14,Comin' Home Baby,The Goldstars,goldstars,Purple Girlfriend,02:20,Originally from Mel Torme and many others
15,BREAK
16,A Quiet Place,Nick Lowe,nick-lowe,A Quiet Place,03:07,Originally from Garnet Mimms & the Enchanters
17,I'm In The Mood For Love,Jools Holland Orchestra And Jamiroquai,jools-holland-orchestra-jamiroquai,"",03:08,Originally from Julie London and many others
18,Dancing Queen,Milo Binder,milo-binder,"",03:07,Originally from ABBA
19,Chain Gang,Boise Cover Band,boise-cover-band,Unoriginal Artists,03:27,Originally from Pretenders
20,BREAK
21,The Call Up,The Lothars,lothars,"",05:47,Originally from the Clash
