sequence,song,artist,artist_slug,album,time,notes
1,Are We Ready,Calvin Johnson,calvin-johnson,A Wonderful Beast,2:50,We are quite ready.
2,Everything I Got,Mike Pinto,mike-pinto,Everything I Got,3:06,Feast or famine
3,Myrtle Way,Frankenixon,frankenixon,,4:04,Whatever happened
4,BREAK
5,Right Now (feat. Syd),Dirty Projectors,dirty-projectors,Lamp Lit Prose,3:41,Wobbly loopers
6,Soma Sutra,Protovulcan,protovulcan,The Split EP,3:34,The robots dig the reggae
7,D.O.U.B.L.E.U.R.O.N.G.,The Spirit Of The Beehive,spirit-of-beehive,Hypnic Jerks,3:46,Melting psychedelic
8,Hercules,Tokyo Police Club,tokyo-police-club,TPC,3:32,Bouncy stuff
9,BREAK
10,Sometimes,Kero Kero Bonito,kero-kero-bonito,Time 'n' Place,2:01,Twinkling!
11,Viva Las Vegas,Reverend Horton Heat,reverend-horton-heat,Whole New Life,2:53,Elvis never saw it coming
12,The Morning After,Spiritualized,spiritualized,And Nothing Hurt,7:42,"Settle in, relax"
13,In My Pocket,Temples,temples,Volcano,3:04,Journey through timespace
14,BREAK
15,Thursday,Morphine,morphine,"The Best Of Morphine, 1992-1995",3:28,The Wagon Wheel
16,This Year,Beach Fossils,beach-fossils,Somersault,2:48,Soothing whisper harmonies
17,(Your Love Is) Inside Out,Carbonas,carbonas,Your Moral Superiors: Singles and Rarities,1:39,Don't blink!
18,Carl Needs A Pill,Ray Corvair Trio,ray-corvair-trio,Attack Of The New Killer Surf Guitars,4:37,Maybe more than one
19,BREAK
20,Bambi,Hippo Campus,hippo-campus,Bambi,3:14,Your new jam
21,Maybe Tomorrow,The Bottle Rockets,bottle-rockets,Bit Logic,2:37,Dusty procrastination
22,Gonna Make You Mine,The Red Button,red-button,She's About to Cross My Mind,2:43,True power pop
23,BREAK
24,La Llama,Mexican Institute Of Sound + Toy Selectah,mexican-institute-of-sound-toy-selectah,Compass,4:33,Can we get a llama?
25,Bombay,Jessica Hernandez & The Deltas,jessica-hernandez-deltas,Telephone,3:54,So far away
26,Borges y Paraguay,Bajofondo,bajofondo,Mar Dulce,4:32,Dark rhythms
27,Jolie Coquine,Caravan Palace,caravan-palace,Caravan Palace / Panic,3:44,Nonstop electroswing
28,BREAK
29,Lake/Ocean,Mirah,mirah,Understanding,2:45,Undiminished
30,Pop Music,R Stevie Moore,r-stevie-moore,Afterlife,3:50,Such a meandering route
31,Mama Don't Get Off,Jack Oblivian,jack-oblivian,So Low,1:51,The source
32,Where is My Mind?,Pixies,pixies,Surfer Rosa [2018 Remaster],3:54,There's nothing in it
33,BREAK
34,I Guess It's Enough,The Holy Knives,holy-knives,Year Of The Black Dog,4:00,Que drama
35,Citizen Of Planet Paprika,Shantel,shantel,Planet Paprika,4:05,Welcome to Earth
36,I Feel A Change,Charles Bradley & The Menahan Street Band,charles-bradley-menahan-street-band,Black Velvet,4:26,A terrible loss
37,Traffic Light,The Ting Tings,ting-tings,,3:00,Not a roundabout
38,BREAK
39,White Sands,Tommy Guerrero,tommy-guerrero,Road To Knowhere,3:00,Drifting through
40,My Old Man,Mac DeMarco,mac-demarco,This Old Dog,3:42,Feeling introspective
41,Pink Gardenia,Flat Duo Jets,flat-duo-jets,,1:32,Escalation and release
42,BREAK
43,Cool Water,Tim Blake Nelson,tim-blake-nelson,The Ballad of Buster Scruggs (Original Motion Picture Soundtrack),1:45,from The Ballad of Buster Scruggs
44,Joe Stalin's Cadillac,Camper Van Beethoven,camper-van-beethoven,The Third Album,2:32,Also: LBJ's Cadillac
45,Salami Fever,Pepe Deluxe,pepe-deluxe,Beatitude,3:32,It's the nitrates
46,"Gimme, Gimme",Nikki and the Corvettes,nikki-corvettes,,1:58,Like candy
47,BREAK
48,Little Bit,Lykke Li,lykke-li,Youth Novels,4:34,Swedish magic
49,Video,Guantanamo Baywatch,guantanamo-baywatch,Desert Center,2:50,Boogie like the Man Man
50,Harsh Toke,The Skiffle Players,skiffle-players,Skiff,3:09,Jerry couldn't have said it better
51,Bean Fields,Penguin Cafe Orchestra,penguin-cafe-orchestra,Signs of Life,4:18,Feel them grow
52,BREAK
53,I'll Be All Right,Greezy Wheels,greezy-wheels,String Theory 2.0,3:16,Shake it loosely
54,Stare And Stare,MC 900 Foot Jesus,mc-900-foot-jesus,One Step Ahead of the Spider,6:59,Just chilling
55,Why Didn't You Stop Me?,Mitski,mitski,Be The Cowboy,2:22,Taking flight
56,By the Way,Cagney & Lacee,cagney-lacee,,2:33,Made famous by Nancy Sinatra
57,BREAK
58,Yellow Cab,China Dub Soundsystem,china-dub-soundsystem,,4:27,16 of 16
