sequence,song,artist,artist_slug,album,time,notes
1,Cattails,Big Thief,big-thief,U.F.O.F.,4:06,Skip the beat
2,Kiss Chase,Lush,lush,Split (Chorus Version),3:18,Signature phasing
3,La Sirenita,Plastilina Mosh vs Tonino Carotone y chalo de Volován,plastilina-mosh-vs-tonino-carotone-y-chalo-de-volovan,Minority Report,3:55,Mermaid tales
4,BREAK
5,Ave Maria,La Dame Blanche,la-dame-blanche,Bajo El Mismo Cielo,3:29,High drama
6,Masters,Schneider TM,schneider-tm,Moist,3:58,Eating up the miles
7,Weijl,Boom Pam,boom-pam,Boom Pam,3:27,Aggressive tuba
8,Drove Up From Pedro,Mike Watt,mike-watt,Ball-Hog Or Tugboat?,4:32,Star spiel
9,BREAK
10,One High One Low,CJ Ramone,cj-ramone,The Holy Spell...,3:02,It’s very Ramone
11,Fever,Stereo MC's,stereo-mc-s,The Rebirth of Cool 2,3:17,Always time for some disco funk
12,Reversed Mirror,White Denim,white-denim,Side Effects,3:38,Flashes of lightning
13,All At Once,Canoe,canoe,,1:47,Redlining the redline
14,BREAK
15,Someday I'd Like To Be An Artist,Sonny & The Sunsets,sonny-sunsets,Hairdressers From Heaven,2:30,Wouldn’t we all
16,Modern Chemistry,Okey Dokey,okey-dokey,Tell All Your Friend,3:50,Torchy torch
17,Float Away,David Garza,david-garza,This Euphoria,3:31,I’m not going to the river
18,Star,Elysian Fields,elysian-fields,Bleed Your Cedar,3:42,Still going
19,BREAK
20,Hologram,Tacocat,tacocat,This Mess Is A Place,3:47,Palindromic
21,Detention Girls,Sex Clark Five,sex-clark-five,Sex Clark Five Live!,1:34,Live and faint
22,Dimmer,Bishop Allen,bishop-allen,Grrr...,2:46,Are we dimmer every day?
23,BREAK
24,Kansas (Remembers Me Now),Orville Peck,orville-peck,Pony,3:36,Tumbleweeding
25,Chains Are Broken,The Devil Makes Three,devil-makes-three,Chains Are Broken,3:19,Bringing some twang
26,Happiness,Lisa Germano,lisa-germano,Happiness,3:44,Pensive drone
27,The Ballad Of Butter Beans,Man Man,man-man,Rabbit Habits,4:29,Crazy vibes
28,BREAK
29,Mother's Mother's Magazines,Cate Le Bon,cate-le-bon,Reward,4:17,Spirit of Laurie Anderson
30,Crash,Heavy Vegetable,heavy-vegetable,Frisbie,1:46,Crash crash crash crash
31,Giving Up On You,The Wild Reeds,wild-reeds,Cheers,3:06,Bright Los Angeles pop that’s not from LA
32,Follow The Lights,Pom Poko,pom-poko,Birthday,4:13,Lurching along
33,BREAK
34,Reality Winner,Son Volt,son-volt,Union,4:33,What has she done?
35,I Bombed Korea,Cake,cake,Motorcade of Generosity,2:19,My engines sang into the salty sky
36,Palestina,New Orleans Klezmer All Stars,new-orleans-klezmer-all-stars,The Big Kibosh,2:49,A roundabout musical journey
37,Good To Be On The Road Back Home Again,Cornershop,cornershop,When I Was Born For The 7th Time,5:46,Road song
38,BREAK
39,How You Feel,Wargirl,wargirl,Wargirl,2:36,Sassy
40,Alimony,The Hummingbirds,hummingbirds,loveBUZZ,3:47,Australian gold
41,Love the Door,Stephen Malkmus,stephen-malkmus,Groove Denied,3:09,Forgot the one somewhere
42,BREAK
43,Thinking Of You,The Blue Beats,blue-beats,"Roots, Branch and Stem: Living Tradition in Ska",3:58,The real deal
44,Tina,Camper Van Beethoven,camper-van-beethoven,Telephone Free Landslide Victory,1:38,What does it mean?
45,Green Grass Of California,The Band Of Heathens,band-of-heathens,Duende,3:13,Green green grass
46,Low,Nots,nots,3,2:35,Sharp and angular
47,BREAK
48,Jessica WJ,Cayucas,cayucas,Real Life,3:18,Blasting from the dorm room
49,Back Where I Started,Marcellus Hall,marcellus-hall,The First Line,3:48,It’s all circular
50,"(What's So Funny 'Bout) Peace, Love And Understanding?",Elvis Costello + The Attractions,elvis-costello-attractions,Armed Forces,3:32,Timeless
51,Angela,Low Cut Connie,low-cut-connie,Dirty Pictures (Part 1),3:32,As seen from afar
52,BREAK
53,My Evaline,The Soft Boys,soft-boys,,1:42,Say you’ll be mine
54,A Wall Of Perrukes,Pascal Comelade + Les Liminanas,pascal-comelade-les-liminanas,Traite De Guitarres Triolectiques,2:40,Hit that kazoo
55,Ravi's Thing,Ravi Harris,ravi-harris,Funky Sitar Man,4:18,Find the beat
56,BREAK
57,Etaoin Shrdlu,Cul De Sac,cul-de-sac,"Crashes to Light, Minutes to Its Fall",8:56,Popular letters only
