sequence,song,artist,artist_slug,album,time,notes
1,Dead Of Night,Orville Peck,orville-peck,Pony,3:59,High yodel
2,Manta Ray,Pixies,pixies,Complete B Sides,2:42,So unmastered
3,White Shoe Blues,The Soft Boys,soft-boys,Live at the Portland Arms,1:59,I have a soft spot for them
4,BREAK
5,I Got Shit To Lose,John Vanderslice,john-vanderslice,The Cedars,2:47,Off kiltering
6,Inner Monologue,Panda Bear,panda-bear,Buoys,4:37,Creepy fingerpicking
7,Ruler Of My Heart,Madder Rose,madder-rose,,3:57,Going swimmingly
8,Phosphenes,Emily Reo,emily-reo,Only You Can See It,3:19,Handclaps!
9,BREAK
10,Lupin 3,Tokyo Ska Paradise Orchestra,tokyo-ska-paradise-orchestra,,3:00,Unstoppable
11,Love For Money,Cilantro Boombox,cilantro-boombox,Shine,3:02,Pocket check
12,Submarine #3,Starlight Mints,starlight-mints,The Dream That Stuff Was Made Of,1:59,Holy shazam
13,Technicolour Sky,Øzwald,ozwald,Sweet Delirium,4:28,A glorious expanse
14,BREAK
15,My Relatively Obscure Tastes,Muffulletta,muffulletta,Muffulletta,4:43,It’s a long list
16,Mentira,La Dame Blanche,la-dame-blanche,Bajo El Mismo Cielo,3:30,Such lies
17,"Siki, Siki Baba",Kocani Orkestar,kocani-orkestar,Electric Gypsyland 2,4:12,Strict strict father
18,Bang Bang to the Rock N Roll,Gabin,gabin,Mr. Freedom,4:16,Sounds like good advice
19,BREAK
20,Suburban Streetlight Drunk,Telekinesis,telekinesis,Effluxion,3:16,It’s the bounce
21,Inside Your Head,I Am The World Trade Center,i-am-world-trade-center,Out of the Loop,3:22,A dizzying shuffle
22,Message of Love,The Pretenders,pretenders,Pretenders II,3:29,Swoop and dive
23,BREAK
24,If U Want Me 2 Stay,Pom Poko,pom-poko,Birthday,5:20,Nothing to do with Sly
25,Clash City Rockers,The Clash,clash,The Clash,3:50,Can’t go wrong
26,Rainbow Chaser,Nirvana,nirvana,,2:38,From 1968
27,Forget Your Place,Stephen Malkmus,stephen-malkmus,Groove Denied,3:34,Hypnotic
28,BREAK
29,Floating Vibes,Surfer Blood,surfer-blood,Floating Vibes,4:00,West Palm boys
30,Ordinary,Jagwar Ma,jagwar-ma,Every Now & Then,4:11,That new funk
31,"Millvale, PA",Karl Denson's Tiny Universe,karl-denson-s-tiny-universe,KDTU - 2019 - Gnomes & Badgers,5:28,It’s a funky town
32,BREAK
33,Marie Provost,Nick Lowe,nick-lowe,Jesus of Cool,2:49,She was a winner
34,What Yer Doing To Me,The Woolly Bushmen,woolly-bushmen,IN SHAMBLES,3:39,Such a fun disaster
35,The Devil In Me,John Wesley Harding,john-wesley-harding,Here Comes the Groom,4:27,We all have one
36,Nothin' 2 Looz,Giraffes,giraffes,13 Other Dimensions,2:36,Blue Ballew
37,BREAK
38,Real Life,Cayucas,cayucas,Real Life,3:41,Get ready to indie dance
39,Talkin',Ty Segall,ty-segall,Ty Segall,3:53,Kind of a drawl
40,End Of My Rope,Tiny Masters of Today,tiny-masters-of-today,Bang Bang Boom Cake,1:53,Kids these days
41,BREAK
42,Scale It Back ft. Little Dragon (LP VERSION),DJ Shadow,dj-shadow,Scale It Back EP,4:18,Transatlantic collaboration
43,My Love I Love,Bogdan Raczynski,bogdan-raczynski,MyLoveILove,2:18,Subtle tinkles
44,Steady Eddie,Vibes,vibes,,3:01,Cool cool
45,BREAK
46,Dairy Queen (DJ Donger Jazzy Mix),Sucka MCs,sucka-mcs,Da Album,3:21,We can rule the scene
47,"Usti, Usti Baba",Señor Coconut vs. Koçani Orkestar,senor-coconut-vs-kocani-orkestar,20 Ways to Float Through Walls,4:28,Redux
48,The Fruit Man,Ween,ween,La Cucaracha,4:01,The fish is fresh
49,Crazy Afrobeat,Tony Allen,tony-allen,HomeCooking,4:55,Unmistakable drumbeat
50,BREAK
51,Frida,The Minders,minders,Hooray for Tuesday (20th Anniversary Edition),3:48,Still fresh
52,Mess Around,Cage The Elephant,cage-elephant,Tell Me I'm Pretty,2:53,Don’t do it
53,Mr. Xcitement,They Might Be Giants,they-might-be-giants,Mink Car,3:36,What a collaboration
54,BREAK
55,Speechless Drum & Bass (Remixed by Kruder & Dorfmeister),Count Basic,count-basic,The Remix Hit Collection,6:52,It’s a haunting twang
