sequence,song,artist,artist_slug,album,time,notes
1,TV,Naked Giants,naked-giants,Sluff,6:30,Da hurky kurky
2,Moscow Fever,Slonovski Bal,slonovski-bal,,4:05,Russian reggae breakdown
3,One Another,Mac DeMarco,mac-demarco,This Old Dog,2:46,Mellow out with DeMarco
4,BREAK
5,Under The Wheels,Dr. Dog,dr-dog,Critical Equation,3:51,Rolling along
6,The Elephant Never Forgets,Jean Jacques Perrey,jean-jacques-perrey,Moog Indigo,2:28,El Chavo!
7,The Man,Goat Girl,goat-girl,Goat Girl,3:10,Don’t mess with
8,Baby Come Over,Brisa Roché,brisa-roche,Invisible 1,3:03,Sweatpants!
9,BREAK
10,"Lydia, The Tattooed Lady",The Dead Milkmen,dead-milkmen,Dr. Demento Covered in Punk (Disc 2),2:53,Still relevant
11,So What,The Pack A.D.,pack-a-d,Positive Thinking,2:50,Relentless Canadia
12,Polka Dots,Dr. Octagon,dr-octagon,Moosebumps,4:37,He’s back
13,BREAK
14,Tricky,Born Ruffians,born-ruffians,"Uncle, Duke & The Chief",3:09,Whooooop!
15,Can't Stop,Le Galaxie,le-galaxie,Pleasure,5:05,Tick tock track
16,Telebones,RUG,rug,Bleenex (10 Year Anniversary Edition),5:45,Like old Lips
17,"Nothing, Nowhere",Quasi,quasi,,3:13,Haunt a piano
18,BREAK
19,Gonna Die Alone,Hanni El Khatib,hanni-el-khatib,Savage Times,3:19,Slinking around
20,See Through Sound,John Wilkes Booze,john-wilkes-booze,,3:58,The girl is magic
21,Mekon's Rock'n'Roll,The Mekons,mekons,,3:46,Give it to me
22,BREAK
23,Tenderness,Casper Fandango And His Tiny Sick Tears,casper-fandango-his-tiny-sick-tears,,4:10,One of my favorite covers ever
24,When It Lands,Rainbow Kitten Surprise,rainbow-kitten-surprise,"How To: Friend, Love, Freefal",4:29,Insistent
25,Glass House,Screaming Females,screaming-females,All At Once,3:44,Que drama
26,BREAK
27,Out of the Woods,Little Jack Melody,little-jack-melody,,4:29,A bit of cabaret
28,Gelatin Mode,Post Animal,post-animal,When I Think Of You In A Castle,5:48,Get out of its way
29,The Lunatics (Have Taken Over The Asylum),Fun Boy Three,fun-boy-three,,3:16,They’re watching every move we make
30,BREAK
31,Rough Moss,Makeness,makeness,Loud Patterns,5:17,The secret beat
32,Clockout,Devo,devo,Duty Now For The Future,2:47,Not quite yet
33,Pleasure Theme Song,Boy Eats Drum Machine,boy-eats-drum-machine,,4:23,Hard hitting
34,Suddenly,Bishop Allen,bishop-allen,,2:56,Swoopy
35,BREAK
36,Can't Stop The Rock,The Jesus & Mary Chain,jesus-mary-chain,Damage And Joy,3:22,"No, can’ts"
37,You Know It,Colony House,colony-house,Only The Lonely,3:02,Summer driving music
38,Laughing Owl,John Zorn,john-zorn,,4:45,Good vibes
39,BREAK
40,Ghost Highway,Mazzy Star,mazzy-star,,3:26,Reverberation
41,Rosaline,Telamor,telamor,Crush,3:29,Jangled out
42,Night Terror,A Giant Dog,a-giant-dog,Toy,2:34,Dragged along at high speed
43,BREAK
44,Always See Your Face,Love,love,,3:21,Unsung heroes
45,Give Give,Blonde Redhead,blonde-redhead,3 O'Clock [EP],3:59,Slow approach
46,Balla Balla,Brazilian Girls,brazilian-girls,Let's Make Love,4:44,Strut across the room
47,BREAK
48,The Chain,Poi Dog Pondering,poi-dog-pondering,,5:09,Beep boop
49,Mercedez Benz,Petty Booka,petty-booka,,3:46,Updated!
50,Keep It Surreal,Ride,ride,Tomorrow's Shore [EP],3:12,That old noise
51,BREAK
52,So Live!,Soulive,soulive,Get Down,7:52,Clever name
