sequence,song,artist,artist_slug,album,time,notes
1,Anything For Boo,Eels,eels,Earth To Dora,3:24,Anything
2,Lying There,Howe Gelb,howe-gelb,The Listener,4:13,Lackadaisical wisdom
3,Dandelions,Kurt Vile,kurt-vile,"Speed, Sound, Lonely KV EP",6:35,Just being a little exotic
4,Excesses,Heavy Vegetable,heavy-vegetable,,2:50,Originally by Klark Kent
5,BREAK
6,Jetplane,The Fall,fall,Re-Mit,3:13,"Their latest, still burning"
7,Such A Bore,Bass Drum Of Death,bass-drum-of-death,Bass Drum Of Death,4:24,Pound pound pound
8,Irene,Brazos,brazos,Saltwater,5:39,That new British sound
9,BREAK
10,Nashville Record Co.,The Nude Party,nude-party,Midnight Manor,3:11,High aspirations indeed
11,Raising Tide,Home,home,,4:37,Floating all boats
12,Panes Et Circenses,Os Mutantes,os-mutantes,,3:38,Hasn’t aged one day
13,BREAK
14,Zsazsur's Real Estate Song,Swarming Branch,swarming-branch,Surreal Number,3:26,Weirdo funk
15,Bad Habits,J. Roddy Walston & The Business,j-roddy-walston-business,Destroyers Of The Soft Life,3:41,Not about a nun gang
16,Son De Tambor Y San Juan,Un Dos Tres Y Fuera,un-dos-tres-y-fuera,Venezuela 70 (Cosmic Visions Of A Latin American Earth: Venezuelan Experimental Rock In The 1970s),2:05,Venezuelan experimental rock
17,BREAK
18,"It Takes a Lot to Laugh, It Takes a Train to Cry",Yo La Tengo,yo-la-tengo,Sleepless Night,2:58,Originally by Bob Dylan
19,"Signed, Sealed, Delivered I'm Yours",Sharon Jones & The Dap-Kings,sharon-jones-dap-kings,Just Dropped In (To See What Condition My Rendition Was In),2:35,For all the package handlers this season
20,Me Van A Matar,Julieta Venegas,julieta-venegas,,4:02,Paranoia
21,BREAK
22,Loose Pick,Malandro 95,malandro-95,Malandro 95,3:14,Thank you Bovine Ska!
23,Desire to Love,Dirty Projectors,dirty-projectors,About to Die,2:39,Grim grim sound
24,I Come From The Mountain,Thee Oh Sees,thee-oh-sees,Floating Coffin,4:28,Fuzz me plenty
25,Born in the 50's,The Police,police,Outlandos D'Amour,3:45,More classics on their way
26,BREAK
27,Run Down,North Americans,north-americans,Roped In,3:28,Resonating
28,Wake Up,XTC,xtc,Fossil Fuel - The XTC Singles Collection 77-92 (Disc 2),3:41,Polyrhythmic
29,A World Without Love,Blue Skies for Black Hearts,blue-skies-for-black-hearts,,2:56,Variation and imitation
30,BREAK
31,On It Maestro,Nightmares On Wax,nightmares-on-wax,Shape The Future,4:16,Slick black asphalt
32,Dreaming Still?,Holy,holy,All These Worlds Are Yours,6:27,How long did that take?
33,Powerlessness,Jeff Rosenstock,jeff-rosenstock,POST-,2:43,Don't stop the frantic
34,Simulation,Reptaliens,reptaliens,FM-2030,3:34,Sounds like the real thing
35,BREAK
36,Centaur Skin,Tobacco,tobacco,Hot Wet & Sassy,3:59,Six limbs is enough
37,We're Building A Rusty Shack,Johnny Sangster And Robb Benson,johnny-sangster-robb-benson,,0:57,Mini-epic
38,BREAK
39,Push And Pull,Tony Allen,tony-allen,The Source,5:57,Jazzbeat
