sequence,song,artist,artist_slug,album,time,notes
1,Identity Theft,The Chats,chats,High Risk Behaviour,2:43,They can have it
2,Thatcher Fucked the Kids,NoFX,nofx,West Coast vs. Wessex,3:08,Originally by Frank Turner
3,Father Coin,Jade Hairpins,jade-hairpins,Harmony Avenue,3:20,Darkest shuffle
4,Shedileebop,Coriky,coriky,Coriky,3:36,Stutter dreaming
5,BREAK
6,Lagniappe (Part 2),Trombone Shorty,trombone-shorty,,1:37,More shortness
7,Don't Look Down,The Sugarplastic,sugarplastic,,4:31,From the Powerpuff Girls album
8,No Le Metas Mano,Los Amigos Invisibles,los-amigos-invisibles,,0:43,Weirdly different
9,I Can Kill My Enemies With My Mind,Alex Arrowsmith,alex-arrowsmith,,3:24,He doesn’t have hands
10,BREAK
11,Ei Indio,Los De Abajo,los-de-abajo,Cybertropic Chilango Power,3:49,Sly rhythms
12,Told You I'd Be With The Guys,Cherry Glazerr,cherry-glazerr,Apocalipstick,4:35,Know how to party
13,Touch Me I'm Sick,Mudhoney,mudhoney,Kurt Cobain About A Son,2:30,March to fuzz
14,College Student,The Scofflaws,scofflaws,Record of Convictions,2:57,Welcome back students!
15,BREAK
16,Soran Riddim,Nano Banton,nano-banton,Inna De Bedroom,2:59,Ring de alarm
17,Laisses Tomber Les Filles,The Cambodian Space Project,cambodian-space-project,Electric Blue Boogaloo,2:08,Something about a chick habit
18,Boombox,Mosquitos,mosquitos,Mosquitos,2:20,"For a sunny, rainy afternoon"
19,The Cause,Laura Gibson,laura-gibson,Let Uncut Shake,4:20,Distinctive voice
20,BREAK
21,Do I Have To Talk You Into It,Spoon,spoon,Hot Thoughts,4:20,Nice swagger
22,Wow,Beck,beck,Colors,3:42,Like wow
23,Metal Baby,Benjamin Gibbard,benjamin-gibbard,Bandwagonesque,3:10,So very Teenage Fanclub fan club
24,Bluebird,Langhorne Slim,langhorne-slim,"Lost At Last, Vol. 1",1:55,Real old time
25,BREAK
26,So Hard,Standard Of Living,standard-of-living,,1:54,Subtle stuff
27,Toronto,The Basement Scene,basement-scene,,3:28,"They are no more, perhaps"
28,Da Da Da,Trio,trio,,2:43,Gotta relive the classics
29,Small Town Moon,Regina Spektor,regina-spektor,,3:03,I think she misses it
30,BREAK
31,Home Wondering (I Dont Wanna Go to Prom),Shitkid,shitkid,[Detention],4:18,Really doesn’t want to go
32,Tilt,Clifffs,clifffs,Panic Attack,1:55,Fast tilting
33,Just Another Let Down,The Delta 72,delta-72,Ooo,4:35,Spirit of the ‘70s
34,Kenni and the Jets,The Fearless Flyers,fearless-flyers,Tailwinds,4:09,EJ would be proud
35,BREAK
36,Fantastic Cat,Takako Minekawa,takako-minekawa,,3:57,Time for a catshot
37,Pinstriped Rebel,Comet Gain,comet-gain,,3:32,Gimme the deesko punk
38,Ladies Don't Play Guitar,Tennis,tennis,Archive CU,3:44,Front rangers
39,BREAK
40,Resurgam,Fink,fink,Resurgam,8:34,Take us out
