sequence,song,artist,artist_slug,album,time,notes
1,Lotsapoppa,Mestizo Beat,mestizo-beat,Jaraguá,03:38,For your police show soundtrack needs
2,BREAK
3,Earth Boys are Easy,Pepe Deluxe,pepe-deluxe,Comix Sonix,02:57,Outlandish as expected
4,mended own,marine eyes,marine-eyes,to belong,03:54,Subtle wafting
5,about her. again.,Son Little,son-little,aloha,03:47,Indeterminate age
6,The Missing Person's Waltz,Chaz & The Motorbikes,chaz-motorbikes,Studebakersfield,02:24,Asking the mailman
7,BREAK
8,Also the Gorilla...,Thee Oh Sees & Osees,thee-oh-sees-osees,SORCS 80,04:11,Don’t forsake the ape
9,Sherry Monocle,Mr B The Gentleman Rhymer,mr-b-gentleman-rhymer,O.G. Original Gentleman,02:59,A tawdry spectacle
10,Void,Ty Segall,ty-segall,Three Bells,06:44,Uncomfortable spaces
11,BREAK
12,Castañuelas,Alejandro Escovedo,alejandro-escovedo,Echo Dancing,04:02,Clickety click
13,El Tiradito,Friends Of Dean Martinez,friends-of-dean-martinez,"",02:23,A night on the dunes
14,A Todo Tren,Los Diablos Rojos,los-diablos-rojos,Al Ritmo Del Son Satánico,03:24,Chugging down the rails
15,BREAK
16,Chemical Sunset (feat. Allison Russell),Orville Peck,orville-peck,Stampede,02:35,An ominous turn
17,Hummingbird,Fastball,fastball,Sonic Ranch,03:13,Feeling tweedy
18,Statues,Friko,friko,"Where we've been, Where we go from here",03:55,Holding still
19,BREAK
20,Something is Happening...,Guppy,guppy,Something Is Happening…,02:30,Building anticipation
