sequence,song,artist,artist_slug,album,time,notes
1,Pais Nublado ,Helado Negro,helado-negro,This Is How You Smile,4:32,Hispanically wistful
2,Play It Safe,The Wild Reeds,wild-reeds,Cheers,2:46,Just lovely
3,I Used To Call You Home,The Re-Ups,re-ups,,2:22,It’s pretty grim
4,BREAK
5,Landslide,Uptown Sinclair,uptown-sinclair,Uptown Sinclair,3:13,All hail Dave Hill
6,Train to Miami,Steel Pole Bath Tub,steel-pole-bath-tub,The Miracle of Sound In Motion,4:46,Menacing the swamplands
7,Today Brings a Bomb,mr. Gnome,mr-gnome,Heave Yer Skeleton,3:58,"Off-kilter, askance"
8,Uruapan Breaks,Kinky,kinky,Reina,2:22,Coming at you fast
9,BREAK
10,The Tide Is High,The Paragons,paragons,Ska Anthems,2:43,Undiluted
11,Tarnation,The Brown 25,brown-25,,3:39,Have some weird banjo
12,Decline And Fall,Flesh For Lulu,flesh-for-lulu,Plastic Fantastic,4:27,Driving beat
13,Swamp and Bay,Girlpool,girlpool,What Chaos Is Imaginary,3:12,Jangle and duck
14,BREAK
15,Rockin' In Ab,Madness,madness,One Step Beyond (30th Anniversary Edition),2:31,That big-hair snare!
16,Kaya,Monty Alexander,monty-alexander,Stir It Up,4:27,originally by Bob Marley
17,Gize Suite,Anbessa Orchestra,anbessa-orchestra,Negestat,6:17,Rondo a la afrobeat
18,"Walk, Don't Run",Chatham County Line,chatham-county-line,Under The Covers,1:53,Porch surfin
19,BREAK
20,Tying Up Loose Ends,Cass McCombs,cass-mccombs,Tip of the Sphere,4:35,Gentle swinging
21,Chiclete com Banana,Gal Costa,gal-costa,Festa Brazil,3:55,Audio sunshine
22,Instrumental,The Oranges Band,oranges-band,Two Thousands,3:44,True to its name
23,BREAK
24,Love Is a Beautiful Thing (feat. THEO KATZMAN & Monica Martin),Vulfpeck,vulfpeck,Hill Climber,3:53,zlow jamz
25,The Lunatics,The Specials,specials,Encore (Deluxe),3:35,"Still 1,000% relevant"
26,Skinny Legged Girl,Two Cow Garage,two-cow-garage,Speaking in Cursive,3:43,Drunken Bukowski ramblings
27,The Commander Thinks Aloud,The Long Winters,long-winters,Ultimatum - EP,5:26,A stately procession
28,BREAK
29,Ode To Billie Joe,"Mercury Rev, Lucinda Williams",mercury-rev-lucinda-williams,Bobbie Gentry's The Delta Sweete Revisited,5:37,No fooling
30,A Glimpse,The Green Telescope,green-telescope,Just a Bad Dream: Sixty British Garage & Trash Nuggets 1981–89,2:54,Lovely psychedelia
31,A Piece Of My Mind,Mr B The Gentleman Rhymer,mr-b-gentleman-rhymer,Flattery Not Included,2:00,Not a chap to trifle with
32,BREAK
33,Lies On Your Lips,Franklin Bruno,franklin-bruno,A Cat May Look at a Queen,3:57,A gem of a country song
34,No. 13 Baby,Pixies,pixies,Doolittle,3:52,No word on the first twelve
35,Broken Doll,Juliana Hatfield,juliana-hatfield,Weird,3:19,Classic JH
36,Hung Up,Fastball,fastball,Step Into Light,2:28,Still fast
37,BREAK
38,Speed of the Sound of Loneliness,The Lemonheads,lemonheads,Varshons 2,2:46,Strum along
39,Hey Man,True Love,true-love,,2:00,Power pop squared
40,Siberia,The Red Elvises,red-elvises,Six String Samurai,3:29,The night is cold
41,BREAK
42,Rudo Y Cursi,Juana Molina,juana-molina,Rudo Y Cursi,4:40,From the soundtrack
43,Guaglione,Perez Prado & His Orchestra,perez-prado-his-orchestra,,2:23,Strutting about
44,Divine,Spesh,spesh,Famous World,5:21,Fresh from the time machine
45,Paris Sous La Neige,Mellow,mellow,Paris Sous La Neige,3:26,Yes I’m going to be a star
46,BREAK
47,Dashiki (Version Instrumentale),Mulamba,mulamba,Africa Airways Five (Brace Brace Boogie 1976 - 1982),3:10,Getting international
48,...Fast Tvärtom,Movits,movits,,1:49,Quite fast
49,Norte do Brasil,Bugge Wesseltoft & Prins Thomas,bugge-wesseltoft-prins-thomas,Bugge Wesseltoft & Prins Thomas,5:43,Meandering
50,BREAK
51,My Sunshine,The Angelic Brothers,angelic-brothers,Ska Anthems,3:07,Scratchy goodness
52,Everyday,Vetiver,vetiver,Tight Knit,3:48,What’s that scent?
53,Wammo's Blues,Asylum Street Spankers,asylum-street-spankers,My Favorite Record,4:11,They call me Moses
54,BREAK
55,And My Head Hit The Walkside,Glimr,glimr,Echo,6:36,Heaviness
