sequence,song,artist,artist_slug,album,time,notes
1,Carnage Bargain,The Paranoyds,paranoyds,Carnage Bargain,2:35,Don’t get in their way
2,Ain't No Good,Cake,cake,Motorcade of Generosity,2:41,Nice and thick
3,Better Than Stoned,Twin Peaks,twin-peaks,Lookout Low,4:24,Like the Sugar Oaks
4,Stray,Fetchin' Bones,fetchin-bones,Galaxy 500,3:23,Hope Nicholls is something else
5,BREAK
6,Something New,Babe Rainbow,babe-rainbow,Today,3:13,Hot jacuzzi
7,KURT KOBAIN,Velvet Negroni,velvet-negroni,NEON BROWN,2:43,"Wait, who’s Charley?"
8,Let Me Know,Locksley,locksley,Don't Make Me Wait,2:30,Power power pop
9,What Can You Do But Rock 'n' Roll,Ezra Furman,ezra-furman,Twelve Nudes,2:32,Stay angry
10,BREAK
11,D.R.I.N.K.,Asylum Street Spankers,asylum-street-spankers,Mercurial,4:10,Originally by the Jazz Butcher
12,Chocolate Milk Honeymoon,Hasil Adkins,hasil-adkins,Seasick Cruise / Chocolate Milk Honeymoon - Single,3:26,The original wildman
13,Three Shades of Lonely (feat. Luther Dickinson),Smooth Hound Smith,smooth-hound-smith,Dog In A Manger,3:16,Very greasy
14,Hell,Squirrel Nut Zippers,squirrel-nut-zippers,Hot (Remastered / 20th Anniversary Edition),3:13,Double old time
15,BREAK
16,Pupilxs,Guaxe,guaxe,"Paraty, Brazil",3:14,Braziledelia
17,Sweet Saturn Mine,The Moonlandingz,moonlandingz,Interplanetary Class Classics,3:48,Off to space
18,Cult Of Moloch,Moon Duo,moon-duo,"Occult Architecture, Vol. 1",7:24,Hypnosis
19,BREAK
20,Who Could You Be,HalfNoise,halfnoise,Natural Disguise,1:55,The new dance
21,Get In The Bushes,Let's Crash,let-s-crash,,1:38,We’ll have a good time
22,Lady Waters and the Hooded One,Robyn Hitchcock & The Egyptians,robyn-hitchcock-egyptians,,5:40,Legendary
23,BREAK
24,About You (feat. Charles X),Caravan Palace,caravan-palace,Chronologic,3:48,True swagger
25,Everyday I Die a Little,Money Mark,money-mark,,3:10,On the money
26,Sweet 'n Sour,Hissanol,hissanol,4th and Back,3:05,Frantic mail order
27,Ronin,Sturgill Simpson,sturgill-simpson,SOUND & FURY,3:48,Anime style
28,BREAK
29,Moonstone,Cones,cones,Pictures of Pictures,4:38,Autumnal sounds
30,"Dead Wrong, Clearly Treading",Le Big Zero,le-big-zero,Ollie Oxen Free,2:21,"Drive fast, eyes closed"
31,Land Of Hope And Glory,Madness,madness,The Lot (Remastered Boxset) One Step Beyond,2:58,We have some new recruits
32,Lei Toi,Mitsoura,mitsoura,Mitsoura,3:57,Konnakol tekno
33,BREAK
34,In The Combines,The Bobby Tenderloin Universe,bobby-tenderloin-universe,The Bobby Tenderloin Universe,2:53,Gets hot in there
35,Vanessa From Queens,Stephen Malkmus & The Jicks,stephen-malkmus-jicks,Pig Lib,3:21,The time of your life
36,Sports & Wine,Ben Folds Five,ben-folds-five,Ben Folds Five,2:58,Good combos
37,The Take,Woods,woods,City Sun Eater In The River Of Light,5:37,Rolling
38,BREAK
39,Coma,Counterfeit Madison,counterfeit-madison,Coma - Single,1:59,A force of nature
40,Carpetbaggers,The Harlem Shakes,harlem-shakes,Burning Birthdays - EP,3:33,Catchy
41,Up From The South,The Budos Band,budos-band,Daptone Gold,3:28,Like a hot churro
42,BREAK
43,Mercury Blues,Greezy Wheels,greezy-wheels,Ain’t Quite Like That,3:29,Fast and louche
44,The Famous Polka,They Might Be Giants,they-might-be-giants,Miscellaneous T,1:34,As many years I’ve lived in this city
45,Assassination Polka,Zzzz,zzzz,Palm Reader,4:38,Happy fun assassination polka
46,Sacred Darling,Gogol Bordello,gogol-bordello,Voi-La Intruder,1:49,Hutz it out
47,BREAK
48,Hollywood Babylon,The Misfits,misfits,Static Age,2:20,So very noir
49,Chump,Igmo,igmo,,2:56,Dang
50,Repulsion,The Negro Problem,negro-problem,Joys & Concerns,3:57,Stew is criminally unknown
51,Train of Pain,Barry Black,barry-black,Barry Black,2:38,A long cruel train
52,BREAK
53,Halfsharkalligatorhalfman,Dr. Octagon,dr-octagon,Dr. Octagonecologyst,4:30,Bathtime
54,Sleepless Sade,Hanuman Care Kit,hanuman-care-kit,Visited,2:59,Candid appraisal
55,Knock Knock,Dr. Frank,dr-frank,Show Business Is My Life,2:24,Who’s there?
56,BREAK
57,Marquee Moon,Television,television,Marquee Moon,10:46,Punk minimalism
