sequence,song,artist,artist_slug,album,time,notes
1,Euro Trash Girl,Chicks on Speed,chicks-on-speed,Will Save Us All,4:02,Originally from Cracker
2,BREAK
3,Daggers of Light,Cloud Nothings,cloud-nothings,Final Summer,2:44,Having the photon stabs
4,Very Rare,The Jon Spencer Blues Explosion,jon-spencer-blues-explosion,Orange,3:05,Maybe too rare
5,Doom Boom,Frankie and the Witch Fingers,frankie-witch-fingers,Data Doom,4:11,Preparations are underway
6,Sticks and Stones,Ekko Astral,ekko-astral,pink balloons,3:03,Bring me the hammer
7,BREAK
8,Sublime Disconnect,Holiday Ghosts,holiday-ghosts,Coat of Arms,2:14,Giving us the frantics
9,The Basement,The Jazz Butcher,jazz-butcher,Cult of the Basement,3:20,There’s goings on
10,This Girl,Jimmy Dale McFadden,jimmy-dale-mcfadden,"",3:27,Ultimate pop experience
11,Sing You a Love You Song,Of Montreal,of-montreal,The Bedside Drama: A Petite Tragedy,2:36,Old fashioned enough
12,BREAK
13,Three From Two,Khruangbin,khruangbin,A LA SALA,3:35,In the flicker of torchlight
14,Haunted World,Real Estate,real-estate,Daniel,3:02,Gentle shadows
15,Right Back to It,Waxahatchee,waxahatchee,Tigers Blood,4:33,Roll the banjo slowly
16,The Treehouse,Looper,looper,Up A Tree (25th Anniversary Edition),1:31,"Oh yeah, pumped up"
17,BREAK
18,Perfect,Half Japanese,half-japanese,Perfect,2:51,Acing it
19,King Poejo,Club Makumba,club-makumba,Sulitânia Beat,3:42,Early dub heavy
20,Woman,Wolfmother,wolfmother,Wolfmother,2:56,Ode to Guitar Hero I
21,All Of This,Shaimus,shaimus,Paper Sun,2:36,How do they do it
22,BREAK
23,The Dominoes,Mustard Service,mustard-service,Variety Pack,2:13,Put them on the table
24,Baby Don't You Cry,Fergus & Geronimo,fergus-geronimo,Unlearn,2:46,They are quite insistent
25,Buffalo,Stump,stump,Does the Fish Have Chips,3:57,Does the fish have chips?
26,Sweet Tooth,Bendigo Fletcher,bendigo-fletcher,Two Things at Once ,3:59,Get that sugar
27,BREAK
28,Hey Panda,The High Llamas,high-llamas,Hey Panda,3:33,And their awkward stance
29,Dangerous Game,Blu DeTiger,blu-detiger,All I Ever Want Is Everything,2:39,Quite saucy
30,Flight Tonight,The Avalanches,avalanches,Since I Left You,3:53,Get on that plane
31,Touch Funk,Dumb Heavy,dumb-heavy,Funkathon,2:53,Making it happen
32,BREAK
33,Anything Could Happen,Eyelids,eyelids,No Jigsaw,2:58,The formula works every time
34,Flesh Wound,The Black Crowes,black-crowes,Happiness Bastards,3:35,Keeping up the beat
35,My Machine,Jakobs Castle,jakobs-castle,Enter: The Castle,2:31,Throbbing sidechains
36,Hairy Women,Turner Cody & The Soldiers of Love,turner-cody-soldiers-of-love,Moping In Style: A Tribute to Adam Green,2:28,A heartfelt plea
37,BREAK
38,Tree,Leyla McCalla,leyla-mccalla,Sun Without The Heat,5:37,Batucada ending
39,Era Primavera,Chicano Batman,chicano-batman,Notebook Fantasy,4:11,Lounging by the pool
40,Margaritaville Pt II,Scarves,scarves,Delicate Creatures,3:15,Tiny plucking
41,BREAK
42,They Came Down,Meatbodies,meatbodies,Flora Ocean Tiger Bloom,4:52,"It’s not skipping, you’re skipping"
43,4 Basic Vejebo Groups,Art Phag,art-phag,Art Phag,1:59,Nutrition is important
44,Railroad Tracks Home,The Messthetics & James Brandon Lewis,messthetics-james-brandon-lewis,The Messthetics & James Brandon Lewis,7:15,Straight and parallel
45,BREAK
46,Kasio Montigo,Drool Brothers,drool-brothers,KASIO MONTIGO,4:08,Too much and not enough
47,I and I Survive (Dubmatix Remix),Bad Brains,bad-brains,In Dub – Arranged by Kein Hass Da,5:55,Space dub!
48,"Bye M'Friend, Goodbye",Maserati,maserati,Pyramid of the Sun (Anniversary Edition),6:40,The neverending discoball
49,BREAK
50,Diamond Jubilee,Cindy Lee,cindy-lee,Diamond Jubilee,5:22,Sprawling out
51,76,Julian Lage,julian-lage,Speak To Me,4:37,At a rigorous clip
52,Red Mullet,Jega,jega,Spectrum,4:54,Uneasy jazz
53,BREAK
54,Tall Grass,The Third Mind,third-mind,The Third Mind 2,8:47,Revisiting the savannah
