sequence,song,artist,artist_slug,album,time,notes
1,The Shame of Love,Juliana Hatfield,juliana-hatfield,Blood,4:48,Bold production
2,I Love You (But You're Boring),The Beautiful South,beautiful-south,Welcome to the Beautiful South,4:28,Take a pastel journey
3,Strawberry Letter 23,The Brothers Johnson,brothers-johnson,The Best of the Brothers Johnson,3:38,BYO mirrorball
4,I Need Some of That,Weezer,weezer,Van Weezer,3:20,It’s the sound
5,BREAK
6,Right Turn,Link Wray,link-wray,Wraymen Unbound,1:44,No need to slow down
7,You'll Know My Name,The New Madness,new-madness,After Hours,3:17,Blurred out
8,Gal Costa,TLO,tlo,,,
9,Pee Wee's Big Adventure,The Scofflaws,scofflaws,,2:00,aka Breakfast Machine
10,River Man,Robyn Hitchcock,robyn-hitchcock,The Man Downstairs: Demos & Rarities,4:28,Originally by Nick Drake
11,BREAK
12,Where the Hell Is Bill?,Camper Van Beethoven,camper-van-beethoven,Telephone Free Landslide Victory,2:06,A series of plausible hypotheses
13,Slinky Spring Milt,Southern Culture On The Skids,southern-culture-on-skids,The Kudzu Ranch,2:55,Kudzu spy theme
14,Mighty Fields of Tobacco,Barry Black,barry-black,Barry Black,2:46,Witness their majesty
15,Eyes in the Back of Your Head,STRFKR,strfkr,"Vault, Vol. 1",0:57,A brief glimpse
16,BREAK
17,1918,Ghost of Vroom,ghost-of-vroom,Ghost of Vroom 2 EP,3:18,Unmistakable chuffy groove
18,Mork n Mindy (feat. Billy Nomates),Sleaford Mods,sleaford-mods,Spare Ribs,3:24,For all the front rangers
19,Modern Man,Death By Unga Bunga,death-by-unga-bunga,Heavy Male Insecurity,2:28,What’s up with Norway?
20,Talking With Friends,The Deathray Davies,deathray-davies,Time Well Wasted,2:44,The end of the party
21,BREAK
22,Telstar,The Vaccines,vaccines,"Cosy Karaoke, Vol. 1",3:16,The Meek shall inherit
23,Heinz Baked Beans,Petra Haden,petra-haden,The Who Sell Out,1:10,Selling out
24,Call Me Lightning (2018 Mix),The Who,who,The Who Sell Out (Super Deluxe),2:24,Dum dum dum doo-lang
25,Green Sauce,TLO,tlo,,,
26,One Note Samba Recado Bossa Nova,Leroy Holmes,leroy-holmes,Ultra-Lounge Volume Fourteen: Bossa Novaville,5:44,Relax
27,BREAK
28,The American Way,The Rare Occasions,rare-occasions,Big Whoop,1:46,Make no mistakes
29,shake yer mop,Nevada Bachelors,nevada-bachelors,Carrots & So On,3:05,Professing to be neither
30,D. Boon,Uncle Tupelo,uncle-tupelo,Still Feel Gone,2:32,Left a giant gap
31,BREAK
32,***SKA,Jeff Rosenstock,jeff-rosenstock,SKA DREAM,2:31,Ultimate ska lament
33,Infection Defective,Melt-Banana,melt-banana,Fetch,4:11,Ignition ignition
34,Frank,Those Peabodys,those-peabodys,,3:10,Soundtrack to the Camaro showdown
35,Culture Shock Treatment,Round Eye,round-eye,Culture Shock Treatment,3:30,Unrelenting fun times
36,BREAK
37,Coronation Market (feat. Taxi Gang),Sly & Robbie,sly-robbie,Red Hills Road,4:42,Was that a fruit stand?
38,Cruzando el Río,Mexican Institute of Sound / Joe Crepúsculo,mexican-institute-of-sound-joe-crepusculo,Distrito Federal,3:48,When the bass drops in…
39,Evolution Revolution,Tommy Guerrero,tommy-guerrero,Sunshine Radio,2:41,Can’t stop the Darwin
40,BREAK
41,Just Imagine (Remix),Sonic Boom,sonic-boom,Almost Nothing Is Nearly Enough,11:06,Spaced out
