sequence,song,artist,artist_slug,album,time,notes
1,Venus In Furs,The Raveonettes,raveonettes,The Raveonettes Sing...,3:52,Originally from the Velvet Underground
2,BREAK
3,Bless Yourself,Jack White,jack-white,No Name,2:30,The DJs all love Jack for this
4,After Destruction,Descartes a Kant,descartes-a-kant,After Destruction,3:44,Unstoppable
5,Give Me Back Time,Holly Golightly,holly-golightly,God Don't Like It,2:39,You don’t want Holly mad
6,BREAK
7,Haven't You Heard,Arab Strap,arab-strap,I'm totally fine with it don't give a fuck anymore,3:11,Mere gossip
8,Pale Blue Sky,Cranes,cranes,Loved,3:30,Giving five
9,Dark Dark Leaves,The Sugar Oaks,sugar-oaks,Red Grapes in the City,3:45,Sadly lost
10,La Maleta Fea,Crooked Fingers,crooked-fingers,Old Enough to Know Better: 15 Years of Merge Records,2:29,En español
11,BREAK
12,John Prine on the Radio,King Hannah,king-hannah,Big Swimmer,3:47,It’s a mood
13,I Can't Keep Up With You,Crowded House,crowded-house,Gravity Stairs,4:02,No moving out
14,Smile,Luna,luna,Lunapark,3:05,Had to smile
15,Richard Buckminster Fuller,Artichoke,artichoke,26 Scientists Volume One Anning - Malthus,3:33,Visions upon visions
16,BREAK
17,Heavens To Betsy,Molecular Steve,molecular-steve,Molecular Steve,3:20,Confident stride
18,Sunshine Delay,Barcelona,barcelona,Simon Basic (Expanded Edition),2:12,The benefits of staying home
19,SuperChief,Asylum Street Spankers,asylum-street-spankers,Spanks for the Memories,3:02,Railroad melody
20,Tiki Torches At Twilight,Petty Booka,petty-booka,Let's Talk Dirty In Hawaiian,4:09,Originally from David Lindley
21,BREAK
22,Chemical Sunset (feat. Allison Russell),Orville Peck,orville-peck,Stampede,2:35,An ominous turn
23,Hummingbird,Fastball,fastball,Sonic Ranch,3:13,Feeling tweedy
24,Statues,Friko,friko,"Where we've been, Where we go from here",3:55,Holding still
25,Something is Happening...,Guppy,guppy,Something Is Happening…,2:30,Building anticipation
26,BREAK
27,Earth Boys are Easy,Pepe Deluxe,pepe-deluxe,Comix Sonix,2:57,Outlandish as expected
28,mended own,marine eyes,marine-eyes,to belong,3:54,Subtle wafting
29,about her. again.,Son Little,son-little,aloha,3:47,Indeterminate age
30,The Missing Person's Waltz,Chaz & The Motorbikes,chaz-motorbikes,Studebakersfield,2:24,Asking the mailman
31,BREAK
32,Also the Gorilla...,Thee Oh Sees & Osees,thee-oh-sees-osees,SORCS 80,4:11,Don’t forsake the ape
33,Sherry Monocle,Mr B The Gentleman Rhymer,mr-b-gentleman-rhymer,O.G. Original Gentleman,2:59,A tawdry spectacle
34,Void,Ty Segall,ty-segall,Three Bells,6:44,Uncomfortable spaces
35,BREAK
36,Castañuelas,Alejandro Escovedo,alejandro-escovedo,Echo Dancing,4:02,Clickety click
37,El Tiradito,Friends Of Dean Martinez,friends-of-dean-martinez,"",2:23,A night on the dunes
38,A Todo Tren,Los Diablos Rojos,los-diablos-rojos,Al Ritmo Del Son Satánico,3:24,Chugging down the rails
39,Lotsapoppa,Mestizo Beat,mestizo-beat,Jaraguá,3:38,For your police show soundtrack needs
40,BREAK
41,Please Don't Call On Me,Barry Adamson,barry-adamson,Cut To Black,4:54,Darkness in sound
42,Mirage City,King Gizzard & The Lizard Wizard,king-gizzard-lizard-wizard,Flight b741,4:48,A glorious vision
43,Disgust,A Place to Bury Strangers,a-place-to-bury-strangers,Synthesizer,4:24,Wall of sound
44,End of Line (Boys Noize Remix),Daft Punk,daft-punk,"",5:40,Discopocalypse
45,BREAK
46,Fractal Zoom,Brian Eno,brian-eno,Eno (Original Motion Picture Soundtrack),6:26,It’s neverending
47,Mokolo Likambu,KOKOKO!,kokoko,BUTU,4:54,Reverse magic
48,Lilac,Hotel Pools,hotel-pools,FiLo,2:54,Throbbing the sidechain
49,BREAK
50,The Hunting (Club Des Belugas Remix),Bajka,bajka,Remixes,4:03,Don't pause
51,1958 (Skalpel Remix),Skalpel,skalpel,"",5:01,Get your cool jerk on
52,Sahib Balkan,Buscemi,buscemi,Sahib Balkan,4:29,Dust and spice
53,BREAK
54,Tapir Dub,Bardo Pond,bardo-pond,Melt Away,5:57,Slow melting
